#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6,4980,3,KE8QCP,150.1,7,    main,0.53,97203,348.92,198.84,-15.35,27.9,0.42,7.98,4.21
6,4980,3,KE8QCP,150.2,7,    main,1.06,97267,343.41,193.33,-15,27.9,0.42,7.98,4.21
6,4980,3,KE8QCP,150.3,7,    main,2.12,97247,345.13,195.05,-14.66,27.9,0.42,7.98,4.21
6,4980,3,KE8QCP,150.4,7,    main,2.12,97322,338.68,188.6,-14.33,27.9,0.42,7.98,4.21
6,4980,3,KE8QCP,150.42,7,    main,2.12,97322,338.68,188.6,-14.33,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,150.5,7,    main,2.12,97305,340.14,190.06,-14.01,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,150.6,7,    main,2.12,97317,339.11,189.03,-13.71,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,150.7,7,    main,1.59,97298,340.74,190.66,-13.47,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,150.74,7,    main,1.59,97298,340.74,190.66,-13.47,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,150.8,7,    main,0.53,97323,338.59,188.51,-13.29,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,150.9,7,    main,-0.53,97315,339.28,189.2,-13.18,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,151,7,    main,-1.59,97301,340.49,190.4,-13.11,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,151.06,7,    main,-1.59,97301,340.49,190.4,-13.11,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,151.1,7,    main,-2.12,97346,336.62,186.53,-13.1,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,151.2,7,    main,-3.18,97299,340.66,190.58,-13.12,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,151.3,7,    main,-3.71,97347,336.53,186.45,-13.19,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,151.38,7,    main,-3.71,97347,336.53,186.45,-13.19,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,151.4,7,    main,-4.77,97358,335.58,185.5,-13.31,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,151.5,7,    main,-4.24,97375,334.12,184.04,-13.44,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,151.6,7,    main,-3.71,97399,332.06,181.98,-13.57,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,151.7,7,    main,-2.65,97423,330,179.92,-13.69,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,151.7,7,    main,-2.65,97423,330,179.92,-13.69,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,151.8,7,    main,-1.59,97440,328.54,178.45,-13.77,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,151.9,7,    main,-1.59,97472,325.79,175.71,-13.79,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,152,7,    main,-1.06,97492,324.07,173.99,-13.76,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,152.02,7,    main,-1.06,97492,324.07,173.99,-13.76,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,152.1,7,    main,0,97520,321.66,171.58,-13.67,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,152.2,7,    main,0,97533,320.55,170.47,-13.51,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,152.3,7,    main,5.3,97574,317.03,166.95,-13.26,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,152.34,7,    main,5.3,97574,317.03,166.95,-13.26,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,152.4,7,    main,4.77,97569,317.46,167.38,-12.92,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,152.5,7,    main,4.24,97593,315.4,165.32,-12.52,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,152.6,7,    main,2.12,97604,314.45,164.37,-12.04,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,152.66,7,    main,2.12,97604,314.45,164.37,-12.04,27.9,0.42,7.98,4.21
6,4980,3,KE8QCP,152.7,7,    main,6.89,97618,313.25,163.17,-11.48,27.9,0.42,7.98,4.21
6,4980,3,KE8QCP,152.8,7,    main,6.36,97651,310.42,160.34,-10.9,27.9,0.42,7.98,4.21
6,4980,3,KE8QCP,152.9,7,    main,3.71,97652,310.34,160.26,-10.28,27.9,0.42,7.98,4.21
6,4980,3,KE8QCP,152.98,7,    main,3.71,97652,310.34,160.26,-10.28,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,153,7,    main,4.24,97649,310.59,160.51,-9.65,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,153.1,7,    main,4.24,97665,309.22,159.14,-9.02,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,153.2,7,    main,4.77,97648,310.68,160.6,-8.39,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,153.3,7,    main,2.12,97676,308.28,158.2,-7.79,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,153.3,7,    main,2.12,97676,308.28,158.2,-7.79,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,153.4,7,    main,2.12,97692,306.91,156.83,-7.24,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,153.5,7,    main,6.89,97708,305.53,155.45,-6.74,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,153.6,7,    main,15.9,97712,305.19,155.11,-6.28,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,153.62,7,    main,15.9,97712,305.19,155.11,-6.28,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,153.7,7,    main,6.89,97735,303.22,153.14,-5.84,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,153.8,7,    main,1.59,97696,306.56,156.48,-5.46,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,153.9,7,    main,-4.77,97705,305.79,155.71,-5.11,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,153.94,7,    main,-4.77,97705,305.79,155.71,-5.11,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,154,7,    main,-3.71,97720,304.51,154.43,-4.82,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,154.1,7,    main,-2.12,97753,301.68,151.6,-4.57,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,154.2,7,    main,0.53,97736,303.13,153.05,-4.35,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,154.26,7,    main,0.53,97736,303.13,153.05,-4.35,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,154.3,7,    main,2.12,97755,301.51,151.43,-4.17,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,154.4,7,    main,2.12,97702,306.05,155.97,-4.02,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,154.5,7,    main,-1.06,97767,300.48,150.4,-3.9,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,154.58,7,    main,-1.06,97767,300.48,150.4,-3.9,27.9,0.42,7.98,4.21
6,4980,3,KE8QCP,154.6,7,    main,-2.65,97735,303.22,153.14,-3.78,27.9,0.42,7.98,4.21
6,4980,3,KE8QCP,154.7,7,    main,-2.65,97738,302.96,152.88,-3.7,27.9,0.42,7.98,4.21
6,4980,3,KE8QCP,154.8,7,    main,-0.53,97761,300.99,150.91,-3.62,27.9,0.42,7.98,4.21
6,4980,3,KE8QCP,154.9,7,    main,0.53,97739,302.88,152.8,-3.56,27.9,0.42,7.98,4.2
6,4980,3,KE8QCP,154.9,7,    main,0.53,97739,302.88,152.8,-3.56,27.9,0.42,7.98,4.2
6,4980,3,KE8QCP,155,7,    main,0,97778,299.54,149.45,-3.5,27.9,0.42,7.98,4.2
6,4980,3,KE8QCP,155.1,7,    main,0,97758,301.25,151.17,-3.45,27.9,0.42,7.98,4.2
6,4980,3,KE8QCP,155.2,7,    main,0.53,97770,300.22,150.14,-3.39,27.9,0.42,7.98,4.2
6,4980,3,KE8QCP,155.22,7,    main,0.53,97770,300.22,150.14,-3.39,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,155.3,7,    main,-1.59,97763,300.82,150.74,-3.35,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,155.4,7,    main,-3.18,97814,296.45,146.37,-3.31,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,155.5,7,    main,-2.12,97823,295.68,145.6,-3.28,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,155.54,7,    main,-2.12,97823,295.68,145.6,-3.28,27.9,0.41,7.98,4.2
6,4980,3,KE8QCP,155.6,7,    main,1.06,97782,299.19,149.11,-3.24,27.9,0.41,7.98,4.2
6,4980,3,KE8QCP,155.7,7,    main,0,97774,299.88,149.8,-3.18,27.9,0.41,7.98,4.2
6,4980,3,KE8QCP,155.8,7,    main,-1.59,97791,298.42,148.34,-3.13,27.9,0.41,7.98,4.2
6,4980,3,KE8QCP,155.86,7,    main,-1.59,97791,298.42,148.34,-3.13,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,155.9,7,    main,0.53,97772,300.05,149.97,-3.06,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,156,7,    main,0,97816,296.28,146.2,-3.02,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,156.1,7,    main,0,97823,295.68,145.6,-2.99,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,156.18,7,    main,0,97823,295.68,145.6,-2.99,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,156.2,7,    main,0.53,97812,296.62,146.54,-2.94,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,156.3,7,    main,0.53,97798,297.82,147.74,-2.92,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,156.4,7,    main,-1.06,97848,293.54,143.46,-2.89,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,156.5,7,    main,-1.59,97824,295.59,145.51,-2.89,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,156.5,7,    main,-1.59,97824,295.59,145.51,-2.89,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,156.6,7,    main,-1.06,97800,297.65,147.57,-2.9,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,156.7,7,    main,-1.59,97834,294.74,144.66,-2.9,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,156.8,7,    main,-1.06,97809,296.88,146.8,-2.94,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,156.82,7,    main,-1.06,97809,296.88,146.8,-2.94,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,156.9,7,    main,-0.53,97834,294.74,144.66,-2.96,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,157,7,    main,0,97836,294.57,144.49,-3.01,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,157.1,7,    main,-0.53,97848,293.54,143.46,-3.05,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,157.14,7,    main,-0.53,97848,293.54,143.46,-3.05,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,157.2,7,    main,0,97843,293.97,143.89,-3.09,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,157.3,7,    main,-0.53,97853,293.11,143.03,-3.13,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,157.4,7,    main,-1.06,97843,293.97,143.89,-3.19,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,157.46,7,    main,-1.06,97843,293.97,143.89,-3.19,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,157.5,7,    main,-1.06,97858,292.68,142.6,-3.24,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,157.6,7,    main,-1.06,97852,293.2,143.12,-3.25,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,157.7,7,    main,-1.06,97829,295.17,145.09,-3.24,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,157.78,7,    main,-1.06,97829,295.17,145.09,-3.24,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,157.8,7,    main,-1.06,97876,291.14,141.06,-3.26,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,157.9,7,    main,-1.06,97856,292.85,142.77,-3.25,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,158,7,    main,-1.06,97877,291.06,140.98,-3.26,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,158.1,7,    main,0,97884,290.46,140.38,-3.24,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,158.1,7,    main,0,97884,290.46,140.38,-3.24,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,158.2,7,    main,0,97866,292,141.92,-3.22,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,158.3,7,    main,0,97904,288.75,138.66,-3.17,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,158.4,7,    main,0,97916,287.72,137.64,-3.15,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,158.42,7,    main,0,97916,287.72,137.64,-3.15,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,158.5,7,    main,-0.53,97887,290.2,140.12,-3.1,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,158.6,7,    main,-0.53,97919,287.46,137.38,-3.05,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,158.7,7,    main,-0.53,97891,289.86,139.78,-3.02,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,158.74,7,    main,-0.53,97891,289.86,139.78,-3.02,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,158.8,7,    main,0,97909,288.32,138.24,-2.96,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,158.9,7,    main,0.53,97902,288.92,138.84,-2.93,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,159,7,    main,0,97904,288.75,138.66,-2.9,27.9,0.41,7.98,4.21
6,4980,3,KE8QCP,159.06,7,    main,0,97904,288.75,138.66,-2.9,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,159.1,7,    main,-0.53,97923,287.12,137.04,-2.88,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,159.2,7,    main,-0.53,97901,289,138.92,-2.86,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,159.3,7,    main,-0.53,97911,288.15,138.07,-2.86,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,159.38,7,    main,-0.53,97911,288.15,138.07,-2.86,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,159.4,7,    main,-0.53,97927,286.78,136.7,-2.86,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,159.5,7,    main,0,97936,286.01,135.93,-2.87,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,159.6,7,    main,-0.53,97923,287.12,137.04,-2.89,27.9,0.41,7.99,4.2
6,4980,3,KE8QCP,159.7,7,    main,-0.53,97911,288.15,138.07,-2.9,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,159.7,7,    main,-0.53,97911,288.15,138.07,-2.9,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,159.8,7,    main,-1.06,97953,284.55,134.47,-2.94,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,159.9,7,    main,-1.06,97950,284.81,134.73,-2.98,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,160,7,    main,-1.06,97942,285.49,135.41,-3.04,27.9,0.41,7.99,4.21
6,4980,3,KE8QCP,160.02,7,    main,-1.06,97942,285.49,135.41,-3.04,27.9,0.41,8,4.2
6,4980,3,KE8QCP,160.1,7,    main,-1.06,97939,285.75,135.67,-3.12,27.9,0.41,8,4.2
6,4980,3,KE8QCP,160.2,7,    main,-0.53,97946,285.15,135.07,-3.2,27.9,0.41,8,4.2
6,4980,3,KE8QCP,160.3,7,    main,-0.53,97948,284.98,134.9,-3.31,27.9,0.41,8,4.2
6,4980,3,KE8QCP,160.34,7,    main,-0.53,97948,284.98,134.9,-3.31,27.9,0.41,8,4.21
6,4980,3,KE8QCP,160.4,7,    main,0,97956,284.3,134.21,-3.42,27.9,0.41,8,4.21
6,4980,3,KE8QCP,160.5,7,    main,-0.53,97961,283.87,133.79,-3.51,27.9,0.41,8,4.21
6,4980,3,KE8QCP,160.6,7,    main,-1.06,97989,281.47,131.39,-3.62,27.9,0.41,8,4.21
6,4980,3,KE8QCP,160.66,7,    main,-1.06,97989,281.47,131.39,-3.62,27.9,0.4,8,4.21
6,4980,3,KE8QCP,160.7,7,    main,-1.06,97971,283.01,132.93,-3.72,27.9,0.4,8,4.21
6,4980,3,KE8QCP,160.8,7,    main,-1.06,97950,284.81,134.73,-3.82,27.9,0.4,8,4.21
6,4980,3,KE8QCP,160.9,7,    main,-1.06,97973,282.84,132.76,-3.91,27.9,0.4,8,4.21
6,4980,3,KE8QCP,160.98,7,    main,-1.06,97973,282.84,132.76,-3.91,27.9,0.4,8,4.21
6,4980,3,KE8QCP,161,7,    main,-0.53,97970,283.1,133.02,-4,27.9,0.4,8,4.21
6,4980,3,KE8QCP,161.1,7,    main,-0.53,97995,280.96,130.88,-4.08,27.9,0.4,8,4.21
6,4980,3,KE8QCP,161.2,7,    main,-0.53,97979,282.33,132.25,-4.13,27.9,0.4,8,4.21
6,4980,3,KE8QCP,161.3,7,    main,-0.53,98009,279.76,129.68,-4.18,27.9,0.4,7.99,4.2
6,4980,3,KE8QCP,161.3,7,    main,-0.53,98009,279.76,129.68,-4.18,27.9,0.4,7.99,4.2
6,4980,3,KE8QCP,161.4,7,    main,0,98001,280.45,130.37,-4.21,27.9,0.4,7.99,4.2
6,4980,3,KE8QCP,161.5,7,    main,0,97995,280.96,130.88,-4.23,27.9,0.4,7.99,4.2
6,4980,3,KE8QCP,161.6,7,    main,0,98014,279.33,129.25,-4.23,27.9,0.4,7.99,4.2
6,4980,3,KE8QCP,161.62,7,    main,0,98014,279.33,129.25,-4.23,27.9,0.4,7.98,4.21
6,4980,3,KE8QCP,161.7,7,    main,0,98000,280.53,130.45,-4.21,27.9,0.4,7.98,4.21
6,4980,3,KE8QCP,161.8,7,    main,0,98007,279.93,129.85,-4.18,27.9,0.4,7.98,4.21
6,4980,3,KE8QCP,161.9,7,    main,0,98016,279.16,129.08,-4.1,27.9,0.4,7.98,4.21
6,4980,3,KE8QCP,161.94,7,    main,0,98016,279.16,129.08,-4.1,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,162,7,    main,-0.53,98056,275.74,125.66,-4.02,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,162.1,7,    main,-0.53,98070,274.55,124.47,-3.9,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,162.2,7,    main,0,98053,276,125.92,-3.79,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,162.26,7,    main,0,98053,276,125.92,-3.79,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,162.3,7,    main,0,98079,273.78,123.7,-3.67,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,162.4,7,    main,0,98063,275.15,125.06,-3.55,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,162.5,7,    main,-0.53,98058,275.57,125.49,-3.42,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,162.58,7,    main,-0.53,98058,275.57,125.49,-3.42,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,162.6,7,    main,-0.53,98057,275.66,125.58,-3.32,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,162.7,7,    main,-0.53,98068,274.72,124.64,-3.22,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,162.8,7,    main,-0.53,98067,274.8,124.72,-3.11,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,162.9,7,    main,-0.53,98063,275.15,125.06,-3.03,27.9,0.4,7.98,4.2
6,4980,3,KE8QCP,162.9,7,    main,-0.53,98063,275.15,125.06,-3.03,27.9,0.4,7.98,4.2
6,4980,3,KE8QCP,163,7,    main,0,98060,275.4,125.32,-2.98,27.9,0.4,7.98,4.2
6,4980,3,KE8QCP,163.1,7,    main,0,98072,274.38,124.3,-2.96,27.9,0.4,7.98,4.2
6,4980,3,KE8QCP,163.2,7,    main,0,98070,274.55,124.47,-2.95,27.9,0.4,7.98,4.2
6,4980,3,KE8QCP,163.22,7,    main,0,98070,274.55,124.47,-2.95,27.9,0.39,7.99,4.2
6,4980,3,KE8QCP,163.3,7,    main,-0.53,98105,271.56,121.48,-2.97,27.9,0.39,7.99,4.2
6,4980,3,KE8QCP,163.4,7,    main,-0.53,98070,274.55,124.47,-3.01,27.9,0.39,7.99,4.2
6,4980,3,KE8QCP,163.5,7,    main,-0.53,98102,271.81,121.73,-3.05,27.9,0.39,7.99,4.2
6,4980,3,KE8QCP,163.54,7,    main,-0.53,98102,271.81,121.73,-3.05,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,163.6,7,    main,-0.53,98108,271.3,121.22,-3.12,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,163.7,7,    main,-0.53,98110,271.13,121.05,-3.19,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,163.8,7,    main,-0.53,98102,271.81,121.73,-3.27,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,163.86,7,    main,-0.53,98102,271.81,121.73,-3.27,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,163.9,7,    main,-0.53,98072,274.38,124.3,-3.36,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,164,7,    main,-0.53,98102,271.81,121.73,-3.49,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,164.1,7,    main,-0.53,98095,272.41,122.33,-3.58,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,164.18,7,    main,-0.53,98095,272.41,122.33,-3.58,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,164.2,7,    main,0,98111,271.04,120.96,-3.66,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,164.3,7,    main,-0.53,98130,269.42,119.34,-3.74,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,164.4,7,    main,0,98122,270.1,120.02,-3.8,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,164.5,7,    main,0,98107,271.39,121.3,-3.85,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,164.5,7,    main,0,98107,271.39,121.3,-3.85,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,164.6,7,    main,0,98156,267.2,117.12,-3.87,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,164.7,7,    main,0,98151,267.63,117.55,-3.89,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,164.8,7,    main,0,98136,268.91,118.83,-3.87,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,164.82,7,    main,0,98136,268.91,118.83,-3.87,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,164.9,7,    main,0,98141,268.48,118.4,-3.84,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,165,7,    main,0,98160,266.86,116.78,-3.78,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,165.1,7,    main,0,98173,265.75,115.67,-3.71,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,165.14,7,    main,0,98173,265.75,115.67,-3.71,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,165.2,7,    main,0,98179,265.23,115.15,-3.65,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,165.3,7,    main,0,98166,266.35,116.26,-3.6,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,165.4,7,    main,0,98170,266,115.92,-3.52,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,165.46,7,    main,0,98170,266,115.92,-3.52,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,165.5,7,    main,0,98162,266.69,116.61,-3.45,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,165.6,7,    main,0,98190,264.3,114.21,-3.38,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,165.7,7,    main,0,98181,265.06,114.98,-3.3,27.9,0.4,7.99,4.21
6,4980,3,KE8QCP,165.78,7,    main,0,98181,265.06,114.98,-3.3,27.9,0.4,7.98,4.21
6,4980,3,KE8QCP,165.8,7,    main,-0.53,98187,264.55,114.47,-3.23,27.9,0.4,7.98,4.21
6,4980,3,KE8QCP,165.9,7,    main,-0.53,98204,263.1,113.02,-3.14,27.9,0.4,7.98,4.21
6,4980,3,KE8QCP,166,7,    main,-0.53,98225,261.31,111.23,-3.1,27.9,0.4,7.98,4.21
6,4980,3,KE8QCP,166.1,7,    main,-0.53,98172,265.83,115.75,-3.05,27.9,0.39,7.98,4.2
6,4980,3,KE8QCP,166.1,7,    main,-0.53,98172,265.83,115.75,-3.05,27.9,0.39,7.98,4.2
6,4980,3,KE8QCP,166.2,7,    main,-0.53,98204,263.1,113.02,-3.04,27.9,0.39,7.98,4.2
6,4980,3,KE8QCP,166.3,7,    main,-0.53,98207,262.84,112.76,-3.03,27.9,0.39,7.98,4.2
6,4980,3,KE8QCP,166.4,7,    main,-0.53,98225,261.31,111.23,-3.03,27.9,0.39,7.98,4.2
6,4980,3,KE8QCP,166.42,7,    main,-0.53,98225,261.31,111.23,-3.03,27.9,0.4,7.99,4.2
6,4980,3,KE8QCP,166.5,7,    main,0,98224,261.39,111.31,-3.03,27.9,0.4,7.99,4.2
6,4980,3,KE8QCP,166.6,7,    main,-0.53,98204,263.1,113.02,-3.07,27.9,0.4,7.99,4.2
6,4980,3,KE8QCP,166.7,7,    main,0,98223,261.48,111.4,-3.1,27.9,0.4,7.99,4.2
6,4980,3,KE8QCP,166.74,7,    main,0,98223,261.48,111.4,-3.1,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,166.8,7,    main,0,98196,263.78,113.7,-3.13,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,166.9,7,    main,0,98207,262.84,112.76,-3.16,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,167,7,    main,0,98204,263.1,113.02,-3.21,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,167.06,7,    main,0,98204,263.1,113.02,-3.21,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,167.1,7,    main,0,98214,262.25,112.17,-3.26,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,167.2,7,    main,0,98259,258.41,108.32,-3.32,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,167.3,7,    main,-0.53,98270,257.47,107.39,-3.35,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,167.38,7,    main,-0.53,98270,257.47,107.39,-3.35,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,167.4,7,    main,-0.53,98258,258.49,108.41,-3.39,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,167.5,7,    main,-0.53,98263,258.06,107.98,-3.41,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,167.6,7,    main,-0.53,98252,259,108.92,-3.45,27.9,0.39,7.99,4.21
6,4980,3,KE8QCP,167.7,7,    main,0,98247,259.43,109.35,-3.47,27.9,0.39,7.99,4.2
6,4980,3,KE8QCP,167.7,7,    main,0,98247,259.43,109.35,-3.47,27.9,0.39,7.99,4.2
6,4980,3,KE8QCP,167.8,7,    main,-0.53,98258,258.49,108.41,-3.48,27.9,0.39,7.99,4.2
6,4980,3,KE8QCP,167.9,7,    main,-0.53,98251,259.09,109.01,-3.5,27.9,0.39,7.99,4.2
6,4980,3,KE8QCP,168,7,    main,-0.53,98282,256.44,106.36,-3.51,27.9,0.39,7.99,4.2
6,4980,3,KE8QCP,168.02,7,    main,-0.53,98282,256.44,106.36,-3.51,27.9,0.39,7.98,4.21
6,4980,3,KE8QCP,168.1,7,    main,-0.53,98257,258.58,108.5,-3.49,27.9,0.39,7.98,4.21
